   3.7310745e+00   1.3914705e+01  -7.5115633e-03   3.0236832e+00  -4.7158688e+01  -6.2123866e+03   1.4655722e+00  -2.2064968e+01   1.7822868e+01
   5.4287596e+00   2.9459429e+01  -3.4160039e-01   4.0021762e+00  -4.9348340e+01  -5.9367346e+03   2.3044056e+00  -3.4409710e+01   3.0167610e+01
   4.8927301e+00   2.3928537e+01  -2.6723508e-01   4.1182957e+00  -4.8087655e+01  -6.0923745e+03   2.2290932e+00  -3.0991613e+01   3.5416813e+01
   6.3528820e+00   4.0347636e+01  -7.5139339e-01   3.8599296e+00  -5.8954525e+01  -4.9693895e+03   2.3691677e+00  -3.5187903e+01   2.5437303e+01
   4.1416185e+00   1.7146216e+01  -9.7814207e-02   3.1209452e+00  -5.0055882e+01  -5.8528187e+03   1.9203055e+00  -3.0198197e+01   2.6490197e+01
   4.2111864e+00   1.7727230e+01  -1.4678895e-01   3.1331502e+00  -5.0616860e+01  -5.7879529e+03   1.9987861e+00  -2.9145303e+01   3.1220503e+01
   4.2223699e+00   1.7823854e+01  -8.9055357e-02   3.1043852e+00  -6.2160107e+01  -4.7131193e+03   1.8730208e+00  -2.3636690e+01   2.9389390e+01
   4.4839605e+00   2.0104056e+01  -2.5214621e-01   3.2389126e+00  -1.0247338e+02  -2.8589670e+03   1.9383844e+00  -3.2044491e+01   2.1500391e+01
   3.9685050e+00   1.5744293e+01   2.0812945e-03   3.1131110e+00  -5.7327568e+01  -5.1104208e+03   1.8014845e+00  -2.2583790e+01   2.9908190e+01
   3.8410505e+00   1.4747863e+01  -2.4041712e-02   3.0407110e+00  -5.0193412e+01  -5.8367819e+03   1.4193824e+00  -1.9180963e+01   1.7822863e+01
   3.5448014e+00   1.2554739e+01  -9.9739932e-03   3.0767583e+00  -3.3921322e+01  -8.6366916e+03   1.3250962e+00  -1.6556362e+01   1.9928662e+01
   3.7840101e+00   1.4313504e+01  -8.6359328e-03   3.1250846e+00  -5.2085942e+01  -5.6247039e+03   1.6147885e+00  -2.4689578e+01   2.0981578e+01
   3.7907374e+00   1.4364929e+01  -3.0326116e-03   3.1441885e+00  -5.4656659e+01  -5.3601520e+03   2.1135008e+00  -3.0732228e+01   4.4343528e+01
   3.8164863e+00   1.4555146e+01  -6.5754239e-04   3.1007590e+00  -3.7296790e+01  -7.8550460e+03   1.7166275e+00  -2.8367086e+01   2.1775086e+01
   3.7429425e+00   1.3988804e+01  -9.6387877e-03   3.1169284e+00  -2.5914212e+01  -1.1305302e+04   1.7121086e+00  -2.0752687e+01   3.0167587e+01
   3.8410073e+00   1.4734671e+01  -2.8843859e-02   3.0681915e+00  -2.8075851e+01  -1.0434875e+04   1.6234915e+00  -2.2324378e+01   2.3087378e+01
   3.7059786e+00   1.3727475e+01  -3.3386266e-02   3.1571165e+00  -4.4777996e+01  -6.5426778e+03   1.7229024e+00  -3.2563389e+01   1.9409889e+01
   3.7059786e+00   1.3727475e+01  -3.3386266e-02   3.1571165e+00  -4.4777996e+01  -6.5426778e+03   1.7229024e+00  -3.2563389e+01   1.9409889e+01
   3.6288926e+00   1.3154526e+01  -6.5321129e-03   3.1562095e+00  -3.0261146e+01  -9.6813254e+03   1.5311536e+00  -2.1530875e+01   2.2293875e+01
   3.7267123e+00   1.3878459e+01  -4.9105910e-02   3.1030016e+00  -3.7317295e+01  -7.8507298e+03   1.5092111e+00  -2.1805571e+01   1.9928671e+01
   3.9247736e+00   1.5397025e+01  -6.4426995e-02   3.1127501e+00  -4.7330680e+01  -6.1898118e+03   1.6623295e+00  -2.6520679e+01   1.9669279e+01
   3.8768957e+00   1.5024445e+01  -5.0277943e-02   3.1317555e+00  -5.0360961e+01  -5.8173632e+03   1.5670275e+00  -2.2324373e+01   2.0188073e+01
   3.7946633e+00   1.4391116e+01  -4.2290957e-02   3.2418177e+00  -4.1397378e+01  -7.0769699e+03   2.1069134e+00  -4.4908127e+01   2.9648827e+01
   3.9768734e+00   1.5803034e+01  -7.0354653e-02   3.1691472e+00  -3.5510482e+01  -8.2501838e+03   1.8224180e+00  -2.1271491e+01   3.2273391e+01
   3.9950756e+00   1.5944844e+01  -8.1231606e-02   3.0962115e+00  -3.1742897e+01  -9.2293718e+03   1.6851079e+00  -2.4948979e+01   2.1500379e+01
   4.1398376e+00   1.7127286e+01  -1.8370865e-01   3.2041633e+00  -3.9421531e+01  -7.4316749e+03   1.6484315e+00  -2.3117874e+01   2.0188074e+01
